frame_index,pos_msec,pos_hhmmss,fps_meta,width,height,read_ok
229,3820.483,00:00:03.820,59.940,3840,2160,1,7
230,3837.167,00:00:03.837,59.940,3840,2160,1,7
231,3853.850,00:00:03.854,59.940,3840,2160,1,5
232,3870.533,00:00:03.871,59.940,3840,2160,1,7
233,3887.217,00:00:03.887,59.940,3840,2160,1,5
234,3903.900,00:00:03.904,59.940,3840,2160,1,5
235,3920.583,00:00:03.921,59.940,3840,2160,1,6
236,3937.267,00:00:03.937,59.940,3840,2160,1,8
237,3953.950,00:00:03.954,59.940,3840,2160,1,7
238,3970.633,00:00:03.971,59.940,3840,2160,1,9
239,3987.317,00:00:03.987,59.940,3840,2160,1,9
240,4004.000,00:00:04.004,59.940,3840,2160,1,5
241,4020.683,00:00:04.021,59.940,3840,2160,1,6
242,4037.367,00:00:04.037,59.940,3840,2160,1,4
243,4054.050,00:00:04.054,59.940,3840,2160,1,4
244,4070.733,00:00:04.071,59.940,3840,2160,1,4
245,4087.417,00:00:04.087,59.940,3840,2160,1,4
246,4104.100,00:00:04.104,59.940,3840,2160,1,5
247,4120.783,00:00:04.121,59.940,3840,2160,1,4
248,4137.467,00:00:04.137,59.940,3840,2160,1,5
249,4154.150,00:00:04.154,59.940,3840,2160,1,4
250,4170.833,00:00:04.171,59.940,3840,2160,1,4
251,4187.517,00:00:04.188,59.940,3840,2160,1,4
252,4204.200,00:00:04.204,59.940,3840,2160,1,4
253,4220.883,00:00:04.221,59.940,3840,2160,1,4
254,4237.567,00:00:04.238,59.940,3840,2160,1,4
255,4254.250,00:00:04.254,59.940,3840,2160,1,3
256,4270.933,00:00:04.271,59.940,3840,2160,1,3
257,4287.617,00:00:04.288,59.940,3840,2160,1,3
258,4304.300,00:00:04.304,59.940,3840,2160,1,3
259,4320.983,00:00:04.321,59.940,3840,2160,1,3
260,4337.667,00:00:04.338,59.940,3840,2160,1,3
261,4354.350,00:00:04.354,59.940,3840,2160,1,3
262,4371.033,00:00:04.371,59.940,3840,2160,1,4
263,4387.717,00:00:04.388,59.940,3840,2160,1,4
264,4404.400,00:00:04.404,59.940,3840,2160,1,4
265,4421.083,00:00:04.421,59.940,3840,2160,1,4
266,4437.767,00:00:04.438,59.940,3840,2160,1,4
267,4454.450,00:00:04.454,59.940,3840,2160,1,4
268,4471.133,00:00:04.471,59.940,3840,2160,1,3
269,4487.817,00:00:04.488,59.940,3840,2160,1,4
270,4504.500,00:00:04.505,59.940,3840,2160,1,4
271,4521.183,00:00:04.521,59.940,3840,2160,1,3
272,4537.867,00:00:04.538,59.940,3840,2160,1,3
273,4554.550,00:00:04.555,59.940,3840,2160,1,4
274,4571.233,00:00:04.571,59.940,3840,2160,1,4
275,4587.917,00:00:04.588,59.940,3840,2160,1,4
276,4604.600,00:00:04.605,59.940,3840,2160,1,3
277,4621.283,00:00:04.621,59.940,3840,2160,1,4
278,4637.967,00:00:04.638,59.940,3840,2160,1,3
279,4654.650,00:00:04.655,59.940,3840,2160,1,3
280,4671.333,00:00:04.671,59.940,3840,2160,1,4
281,4688.017,00:00:04.688,59.940,3840,2160,1,4
282,4704.700,00:00:04.705,59.940,3840,2160,1,4
283,4721.383,00:00:04.721,59.940,3840,2160,1,3
284,4738.067,00:00:04.738,59.940,3840,2160,1,4
285,4754.750,00:00:04.755,59.940,3840,2160,1,4
286,4771.433,00:00:04.771,59.940,3840,2160,1,4
287,4788.117,00:00:04.788,59.940,3840,2160,1,4
288,4804.800,00:00:04.805,59.940,3840,2160,1,4
289,4821.483,00:00:04.821,59.940,3840,2160,1,4
290,4838.167,00:00:04.838,59.940,3840,2160,1,5
291,4854.850,00:00:04.855,59.940,3840,2160,1,4
292,4871.533,00:00:04.872,59.940,3840,2160,1,3
293,4888.217,00:00:04.888,59.940,3840,2160,1,4
294,4904.900,00:00:04.905,59.940,3840,2160,1,5
295,4921.583,00:00:04.922,59.940,3840,2160,1,4
296,4938.267,00:00:04.938,59.940,3840,2160,1,5
297,4954.950,00:00:04.955,59.940,3840,2160,1,4
298,4971.633,00:00:04.972,59.940,3840,2160,1,4
299,4988.317,00:00:04.988,59.940,3840,2160,1,4
300,5005.000,00:00:05.005,59.940,3840,2160,1,4
301,5021.683,00:00:05.022,59.940,3840,2160,1,4
302,5038.367,00:00:05.038,59.940,3840,2160,1,4
303,5055.050,00:00:05.055,59.940,3840,2160,1,4
304,5071.733,00:00:05.072,59.940,3840,2160,1,4
305,5088.417,00:00:05.088,59.940,3840,2160,1,5
306,5105.100,00:00:05.105,59.940,3840,2160,1,5
307,5121.783,00:00:05.122,59.940,3840,2160,1,5
308,5138.467,00:00:05.138,59.940,3840,2160,1,4
309,5155.150,00:00:05.155,59.940,3840,2160,1,4
310,5171.833,00:00:05.172,59.940,3840,2160,1,3
311,5188.517,00:00:05.189,59.940,3840,2160,1,3
312,5205.200,00:00:05.205,59.940,3840,2160,1,3
313,5221.883,00:00:05.222,59.940,3840,2160,1,4
314,5238.567,00:00:05.239,59.940,3840,2160,1,4
315,5255.250,00:00:05.255,59.940,3840,2160,1,5
316,5271.933,00:00:05.272,59.940,3840,2160,1,6
317,5288.617,00:00:05.289,59.940,3840,2160,1,7
318,5305.300,00:00:05.305,59.940,3840,2160,1,6
319,5321.983,00:00:05.322,59.940,3840,2160,1,5
320,5338.667,00:00:05.339,59.940,3840,2160,1,4
321,5355.350,00:00:05.355,59.940,3840,2160,1,4
322,5372.033,00:00:05.372,59.940,3840,2160,1,5
323,5388.717,00:00:05.389,59.940,3840,2160,1,5
324,5405.400,00:00:05.405,59.940,3840,2160,1,5
325,5422.083,00:00:05.422,59.940,3840,2160,1,8
326,5438.767,00:00:05.439,59.940,3840,2160,1,10
327,5455.450,00:00:05.455,59.940,3840,2160,1,10
328,5472.133,00:00:05.472,59.940,3840,2160,1,8
329,5488.817,00:00:05.489,59.940,3840,2160,1,8
330,5505.500,00:00:05.506,59.940,3840,2160,1,8
331,5522.183,00:00:05.522,59.940,3840,2160,1,11
332,5538.867,00:00:05.539,59.940,3840,2160,1,11
333,5555.550,00:00:05.556,59.940,3840,2160,1,9
334,5572.233,00:00:05.572,59.940,3840,2160,1,10
335,5588.917,00:00:05.589,59.940,3840,2160,1,8
336,5605.600,00:00:05.606,59.940,3840,2160,1,7
337,5622.283,00:00:05.622,59.940,3840,2160,1,7
338,5638.967,00:00:05.639,59.940,3840,2160,1,7
339,5655.650,00:00:05.656,59.940,3840,2160,1,7
340,5672.333,00:00:05.672,59.940,3840,2160,1,8
341,5689.017,00:00:05.689,59.940,3840,2160,1,7
342,5705.700,00:00:05.706,59.940,3840,2160,1,7
343,5722.383,00:00:05.722,59.940,3840,2160,1,7
344,5739.067,00:00:05.739,59.940,3840,2160,1,7
345,5755.750,00:00:05.756,59.940,3840,2160,1,7
346,5772.433,00:00:05.772,59.940,3840,2160,1,7
347,5789.117,00:00:05.789,59.940,3840,2160,1,8
348,5805.800,00:00:05.806,59.940,3840,2160,1,7
349,5822.483,00:00:05.822,59.940,3840,2160,1,8
350,5839.167,00:00:05.839,59.940,3840,2160,1,11
351,5855.850,00:00:05.856,59.940,3840,2160,1,8
352,5872.533,00:00:05.873,59.940,3840,2160,1,7
353,5889.217,00:00:05.889,59.940,3840,2160,1,7
354,5905.900,00:00:05.906,59.940,3840,2160,1,7
355,5922.583,00:00:05.923,59.940,3840,2160,1,9
356,5939.267,00:00:05.939,59.940,3840,2160,1,7
357,5955.950,00:00:05.956,59.940,3840,2160,1,6
358,5972.633,00:00:05.973,59.940,3840,2160,1,6
359,5989.317,00:00:05.989,59.940,3840,2160,1,7
360,6006.000,00:00:06.006,59.940,3840,2160,1,7
361,6022.683,00:00:06.023,59.940,3840,2160,1,7
362,6039.367,00:00:06.039,59.940,3840,2160,1,7
363,6056.050,00:00:06.056,59.940,3840,2160,1,8
364,6072.733,00:00:06.073,59.940,3840,2160,1,10
365,6089.417,00:00:06.089,59.940,3840,2160,1,11
366,6106.100,00:00:06.106,59.940,3840,2160,1,8
367,6122.783,00:00:06.123,59.940,3840,2160,1,8
368,6139.467,00:00:06.139,59.940,3840,2160,1,9
369,6156.150,00:00:06.156,59.940,3840,2160,1,9
370,6172.833,00:00:06.173,59.940,3840,2160,1,12
371,6189.517,00:00:06.190,59.940,3840,2160,1,12
372,6206.200,00:00:06.206,59.940,3840,2160,1,12
373,6222.883,00:00:06.223,59.940,3840,2160,1,8
374,6239.567,00:00:06.240,59.940,3840,2160,1,7
375,6256.250,00:00:06.256,59.940,3840,2160,1,6
376,6272.933,00:00:06.273,59.940,3840,2160,1,8
377,6289.617,00:00:06.290,59.940,3840,2160,1,7
378,6306.300,00:00:06.306,59.940,3840,2160,1,7
379,6322.983,00:00:06.323,59.940,3840,2160,1,8
380,6339.667,00:00:06.340,59.940,3840,2160,1,8
381,6356.350,00:00:06.356,59.940,3840,2160,1,17
382,6373.033,00:00:06.373,59.940,3840,2160,1,8
