frame_index,pos_msec,pos_hhmmss,fps_meta,width,height,read_ok
497,27352554.765,07:35:52.555,30.000,640,480,1,5
498,27352586.780,07:35:52.587,30.000,640,480,1,3
499,27352622.815,07:35:52.623,30.000,640,480,1,3
500,27352654.744,07:35:52.655,30.000,640,480,1,4
501,27352686.744,07:35:52.687,30.000,640,480,1,2
502,27352718.783,07:35:52.719,30.000,640,480,1,3
503,27352750.775,07:35:52.751,30.000,640,480,1,3
504,27352786.807,07:35:52.787,30.000,640,480,1,3
505,27352818.813,07:35:52.819,30.000,640,480,1,2
506,27352850.775,07:35:52.851,30.000,640,480,1,2
507,27352882.711,07:35:52.883,30.000,640,480,1,2
508,27352918.752,07:35:52.919,30.000,640,480,1,3
509,27352950.764,07:35:52.951,30.000,640,480,1,3
510,27352982.736,07:35:52.983,30.000,640,480,1,3
511,27353014.755,07:35:53.015,30.000,640,480,1,3
512,27353046.719,07:35:53.047,30.000,640,480,1,3
513,27353082.779,07:35:53.083,30.000,640,480,1,2
514,27353114.812,07:35:53.115,30.000,640,480,1,2
515,27353146.745,07:35:53.147,30.000,640,480,1,3
516,27353178.708,07:35:53.179,30.000,640,480,1,4
517,27353210.719,07:35:53.211,30.000,640,480,1,3
518,27353246.737,07:35:53.247,30.000,640,480,1,4
519,27353278.734,07:35:53.279,30.000,640,480,1,3
520,27353310.767,07:35:53.311,30.000,640,480,1,3
521,27353342.679,07:35:53.343,30.000,640,480,1,2
522,27353374.723,07:35:53.375,30.000,640,480,1,3
523,27353410.745,07:35:53.411,30.000,640,480,1,3
524,27353442.736,07:35:53.443,30.000,640,480,1,4
525,27353474.716,07:35:53.475,30.000,640,480,1,2
526,27353506.695,07:35:53.507,30.000,640,480,1,3
527,27353538.679,07:35:53.539,30.000,640,480,1,2
528,27353574.778,07:35:53.575,30.000,640,480,1,2
529,27353606.713,07:35:53.607,30.000,640,480,1,2
530,27353638.705,07:35:53.639,30.000,640,480,1,4
531,27353670.714,07:35:53.671,30.000,640,480,1,2
532,27353702.713,07:35:53.703,30.000,640,480,1,4
533,27353738.732,07:35:53.739,30.000,640,480,1,3
534,27353770.765,07:35:53.771,30.000,640,480,1,2
535,27353802.711,07:35:53.803,30.000,640,480,1,3
536,27353834.759,07:35:53.835,30.000,640,480,1,2
537,27353866.737,07:35:53.867,30.000,640,480,1,4
538,27353902.744,07:35:53.903,30.000,640,480,1,2
539,27353934.793,07:35:53.935,30.000,640,480,1,3
540,27353966.718,07:35:53.967,30.000,640,480,1,3
541,27353998.766,07:35:53.999,30.000,640,480,1,2
542,27354030.754,07:35:54.031,30.000,640,480,1,2
543,27354066.743,07:35:54.067,30.000,640,480,1,3
544,27354098.809,07:35:54.099,30.000,640,480,1,2
545,27354130.754,07:35:54.131,30.000,640,480,1,2
546,27354162.757,07:35:54.163,30.000,640,480,1,2
547,27354194.761,07:35:54.195,30.000,640,480,1,2
548,27354230.753,07:35:54.231,30.000,640,480,1,2
549,27354262.778,07:35:54.263,30.000,640,480,1,3
550,27354294.670,07:35:54.295,30.000,640,480,1,2
551,27354326.767,07:35:54.327,30.000,640,480,1,3
552,27354362.746,07:35:54.363,30.000,640,480,1,3
553,27354394.773,07:35:54.395,30.000,640,480,1,2
554,27354426.748,07:35:54.427,30.000,640,480,1,3
555,27354458.670,07:35:54.459,30.000,640,480,1,3
556,27354490.761,07:35:54.491,30.000,640,480,1,2
557,27354526.785,07:35:54.527,30.000,640,480,1,3
558,27354558.805,07:35:54.559,30.000,640,480,1,3
559,27354590.751,07:35:54.591,30.000,640,480,1,2
560,27354622.696,07:35:54.623,30.000,640,480,1,3
561,27354654.699,07:35:54.655,30.000,640,480,1,2
562,27354690.740,07:35:54.691,30.000,640,480,1,3
563,27354722.730,07:35:54.723,30.000,640,480,1,3
564,27354754.721,07:35:54.755,30.000,640,480,1,3
565,27354786.666,07:35:54.787,30.000,640,480,1,2
566,27354818.718,07:35:54.819,30.000,640,480,1,4
567,27354854.706,07:35:54.855,30.000,640,480,1,4
568,27354886.759,07:35:54.887,30.000,640,480,1,4
569,27354918.753,07:35:54.919,30.000,640,480,1,3
570,27354950.668,07:35:54.951,30.000,640,480,1,4
571,27354982.668,07:35:54.983,30.000,640,480,1,3
572,27355018.750,07:35:55.019,30.000,640,480,1,4
573,27355050.717,07:35:55.051,30.000,640,480,1,4
574,27355082.716,07:35:55.083,30.000,640,480,1,2
575,27355114.671,07:35:55.115,30.000,640,480,1,2
576,27355146.754,07:35:55.147,30.000,640,480,1,6
577,27355182.723,07:35:55.183,30.000,640,480,1,2
578,27355214.768,07:35:55.215,30.000,640,480,1,3
579,27355246.733,07:35:55.247,30.000,640,480,1,3
580,27355278.688,07:35:55.279,30.000,640,480,1,3
581,27355310.757,07:35:55.311,30.000,640,480,1,4
582,27355346.742,07:35:55.347,30.000,640,480,1,2
583,27355378.770,07:35:55.379,30.000,640,480,1,2
584,27355410.733,07:35:55.411,30.000,640,480,1,2
585,27355442.671,07:35:55.443,30.000,640,480,1,2
586,27355474.709,07:35:55.475,30.000,640,480,1,3
587,27355510.780,07:35:55.511,30.000,640,480,1,3
588,27355542.792,07:35:55.543,30.000,640,480,1,2
589,27355574.738,07:35:55.575,30.000,640,480,1,3
590,27355606.696,07:35:55.607,30.000,640,480,1,3
591,27355642.740,07:35:55.643,30.000,640,480,1,3
592,27355674.705,07:35:55.675,30.000,640,480,1,2
593,27355706.708,07:35:55.707,30.000,640,480,1,2
594,27355738.658,07:35:55.739,30.000,640,480,1,3
595,27355770.687,07:35:55.771,30.000,640,480,1,8
596,27355806.778,07:35:55.807,30.000,640,480,1,6
