frame_index,pos_msec,pos_hhmmss,fps_meta,width,height,read_ok
535,24345697.124,06:45:45.697,30.000,640,480,1
536,24345729.108,06:45:45.729,30.000,640,480,1
537,24345761.095,06:45:45.761,30.000,640,480,1
538,24345793.090,06:45:45.793,30.000,640,480,1
539,24345825.099,06:45:45.825,30.000,640,480,1
540,24345861.075,06:45:45.861,30.000,640,480,1
541,24345893.066,06:45:45.893,30.000,640,480,1
542,24345925.084,06:45:45.925,30.000,640,480,1
543,24345957.025,06:45:45.957,30.000,640,480,1
544,24345989.091,06:45:45.989,30.000,640,480,1
545,24346025.056,06:45:46.025,30.000,640,480,1
546,24346057.101,06:45:46.057,30.000,640,480,1
547,24346089.065,06:45:46.089,30.000,640,480,1
548,24346121.026,06:45:46.121,30.000,640,480,1
549,24346153.058,06:45:46.153,30.000,640,480,1
550,24346189.075,06:45:46.189,30.000,640,480,1
551,24346221.073,06:45:46.221,30.000,640,480,1
552,24346253.062,06:45:46.253,30.000,640,480,1
553,24346285.055,06:45:46.285,30.000,640,480,1
554,24346317.026,06:45:46.317,30.000,640,480,1
555,24346353.088,06:45:46.353,30.000,640,480,1
556,24346385.087,06:45:46.385,30.000,640,480,1
557,24346417.059,06:45:46.417,30.000,640,480,1
558,24346449.061,06:45:46.449,30.000,640,480,1
559,24346481.097,06:45:46.481,30.000,640,480,1
560,24346517.093,06:45:46.517,30.000,640,480,1
561,24346549.108,06:45:46.549,30.000,640,480,1
562,24346581.020,06:45:46.581,30.000,640,480,1
563,24346613.020,06:45:46.613,30.000,640,480,1
564,24346645.073,06:45:46.645,30.000,640,480,1
565,24346681.102,06:45:46.681,30.000,640,480,1
566,24346713.065,06:45:46.713,30.000,640,480,1
567,24346745.097,06:45:46.745,30.000,640,480,1
568,24346777.088,06:45:46.777,30.000,640,480,1
569,24346813.106,06:45:46.813,30.000,640,480,1
570,24346845.119,06:45:46.845,30.000,640,480,1
571,24346877.104,06:45:46.877,30.000,640,480,1
572,24346909.054,06:45:46.909,30.000,640,480,1
573,24346941.073,06:45:46.941,30.000,640,480,1
574,24346977.213,06:45:46.977,30.000,640,480,1
575,24347009.054,06:45:47.009,30.000,640,480,1
576,24347041.071,06:45:47.041,30.000,640,480,1
577,24347073.048,06:45:47.073,30.000,640,480,1
578,24347105.112,06:45:47.105,30.000,640,480,1
579,24347141.094,06:45:47.141,30.000,640,480,1
580,24347173.048,06:45:47.173,30.000,640,480,1
581,24347205.072,06:45:47.205,30.000,640,480,1
582,24347237.109,06:45:47.237,30.000,640,480,1
583,24347269.101,06:45:47.269,30.000,640,480,1
584,24347305.093,06:45:47.305,30.000,640,480,1
585,24347337.048,06:45:47.337,30.000,640,480,1
586,24347369.070,06:45:47.369,30.000,640,480,1
587,24347401.011,06:45:47.401,30.000,640,480,1
588,24347433.045,06:45:47.433,30.000,640,480,1
589,24347469.089,06:45:47.469,30.000,640,480,1
590,24347501.109,06:45:47.501,30.000,640,480,1
591,24347533.042,06:45:47.533,30.000,640,480,1
592,24347565.076,06:45:47.565,30.000,640,480,1
593,24347597.020,06:45:47.597,30.000,640,480,1
594,24347633.080,06:45:47.633,30.000,640,480,1
595,24347665.050,06:45:47.665,30.000,640,480,1
596,24347697.038,06:45:47.697,30.000,640,480,1
597,24347729.016,06:45:47.729,30.000,640,480,1
598,24347761.085,06:45:47.761,30.000,640,480,1
599,24347797.062,06:45:47.797,30.000,640,480,1
600,24347829.060,06:45:47.829,30.000,640,480,1
601,24347861.060,06:45:47.861,30.000,640,480,1
602,24347893.061,06:45:47.893,30.000,640,480,1
603,24347925.081,06:45:47.925,30.000,640,480,1
604,24347961.090,06:45:47.961,30.000,640,480,1
605,24347993.095,06:45:47.993,30.000,640,480,1
606,24348025.009,06:45:48.025,30.000,640,480,1
607,24348057.024,06:45:48.057,30.000,640,480,1
608,24348089.050,06:45:48.089,30.000,640,480,1
609,24348125.114,06:45:48.125,30.000,640,480,1
610,24348157.089,06:45:48.157,30.000,640,480,1
611,24348189.026,06:45:48.189,30.000,640,480,1
612,24348221.037,06:45:48.221,30.000,640,480,1
613,24348257.042,06:45:48.257,30.000,640,480,1
614,24348289.040,06:45:48.289,30.000,640,480,1
615,24348321.035,06:45:48.321,30.000,640,480,1
616,24348353.008,06:45:48.353,30.000,640,480,1
617,24348385.014,06:45:48.385,30.000,640,480,1
618,24348421.038,06:45:48.421,30.000,640,480,1
619,24348453.036,06:45:48.453,30.000,640,480,1
620,24348485.060,06:45:48.485,30.000,640,480,1
621,24348517.046,06:45:48.517,30.000,640,480,1
622,24348549.059,06:45:48.549,30.000,640,480,1
623,24348585.075,06:45:48.585,30.000,640,480,1
624,24348617.058,06:45:48.617,30.000,640,480,1
625,24348649.065,06:45:48.649,30.000,640,480,1
626,24348680.997,06:45:48.681,30.000,640,480,1
627,24348713.004,06:45:48.713,30.000,640,480,1
628,24348749.030,06:45:48.749,30.000,640,480,1
629,24348781.052,06:45:48.781,30.000,640,480,1
630,24348813.077,06:45:48.813,30.000,640,480,1
631,24348845.003,06:45:48.845,30.000,640,480,1
632,24348876.999,06:45:48.877,30.000,640,480,1
633,24348913.092,06:45:48.913,30.000,640,480,1
634,24348945.088,06:45:48.945,30.000,640,480,1
635,24348976.997,06:45:48.977,30.000,640,480,1
636,24349009.001,06:45:49.009,30.000,640,480,1
637,24349040.998,06:45:49.041,30.000,640,480,1
638,24349077.071,06:45:49.077,30.000,640,480,1
639,24349109.028,06:45:49.109,30.000,640,480,1
640,24349140.993,06:45:49.141,30.000,640,480,1
641,24349173.044,06:45:49.173,30.000,640,480,1
642,24349204.996,06:45:49.205,30.000,640,480,1
643,24349241.066,06:45:49.241,30.000,640,480,1
644,24349273.057,06:45:49.273,30.000,640,480,1
645,24349305.022,06:45:49.305,30.000,640,480,1
646,24349336.999,06:45:49.337,30.000,640,480,1
647,24349369.074,06:45:49.369,30.000,640,480,1
648,24349405.056,06:45:49.405,30.000,640,480,1
649,24349437.090,06:45:49.437,30.000,640,480,1
650,24349468.988,06:45:49.469,30.000,640,480,1
651,24349501.031,06:45:49.501,30.000,640,480,1
652,24349537.076,06:45:49.537,30.000,640,480,1
653,24349569.089,06:45:49.569,30.000,640,480,1
654,24349601.028,06:45:49.601,30.000,640,480,1
655,24349633.070,06:45:49.633,30.000,640,480,1
656,24349664.991,06:45:49.665,30.000,640,480,1
657,24349701.062,06:45:49.701,30.000,640,480,1
658,24349733.085,06:45:49.733,30.000,640,480,1
659,24349765.116,06:45:49.765,30.000,640,480,1
660,24349796.989,06:45:49.797,30.000,640,480,1
661,24349829.072,06:45:49.829,30.000,640,480,1
662,24349865.067,06:45:49.865,30.000,640,480,1
663,24349897.051,06:45:49.897,30.000,640,480,1
664,24349929.058,06:45:49.929,30.000,640,480,1
665,24349961.028,06:45:49.961,30.000,640,480,1
666,24349993.064,06:45:49.993,30.000,640,480,1
667,24350029.100,06:45:50.029,30.000,640,480,1
668,24350061.065,06:45:50.061,30.000,640,480,1
669,24350093.091,06:45:50.093,30.000,640,480,1
670,24350125.071,06:45:50.125,30.000,640,480,1
671,24350157.070,06:45:50.157,30.000,640,480,1
672,24350193.118,06:45:50.193,30.000,640,480,1
673,24350225.094,06:45:50.225,30.000,640,480,1
674,24350257.017,06:45:50.257,30.000,640,480,1
675,24350288.987,06:45:50.289,30.000,640,480,1
676,24350320.989,06:45:50.321,30.000,640,480,1
677,24350357.035,06:45:50.357,30.000,640,480,1
678,24350389.032,06:45:50.389,30.000,640,480,1
679,24350420.983,06:45:50.421,30.000,640,480,1
680,24350453.034,06:45:50.453,30.000,640,480,1
681,24350485.036,06:45:50.485,30.000,640,480,1
682,24350521.038,06:45:50.521,30.000,640,480,1
683,24350553.018,06:45:50.553,30.000,640,480,1
684,24350585.087,06:45:50.585,30.000,640,480,1
685,24350616.985,06:45:50.617,30.000,640,480,1
686,24350649.070,06:45:50.649,30.000,640,480,1
687,24350685.083,06:45:50.685,30.000,640,480,1
688,24350717.079,06:45:50.717,30.000,640,480,1
689,24350749.005,06:45:50.749,30.000,640,480,1
690,24350781.075,06:45:50.781,30.000,640,480,1
691,24350813.025,06:45:50.813,30.000,640,480,1
692,24350849.099,06:45:50.849,30.000,640,480,1
693,24350881.051,06:45:50.881,30.000,640,480,1
694,24350913.015,06:45:50.913,30.000,640,480,1
695,24350945.031,06:45:50.945,30.000,640,480,1
696,24350981.053,06:45:50.981,30.000,640,480,1
697,24351013.013,06:45:51.013,30.000,640,480,1
698,24351045.090,06:45:51.045,30.000,640,480,1
699,24351076.981,06:45:51.077,30.000,640,480,1
700,24351109.012,06:45:51.109,30.000,640,480,1
701,24351145.116,06:45:51.145,30.000,640,480,1
702,24351177.015,06:45:51.177,30.000,640,480,1
703,24351209.059,06:45:51.209,30.000,640,480,1
704,24351240.976,06:45:51.241,30.000,640,480,1
705,24351273.060,06:45:51.273,30.000,640,480,1
706,24351309.088,06:45:51.309,30.000,640,480,1
707,24351341.043,06:45:51.341,30.000,640,480,1
708,24351373.040,06:45:51.373,30.000,640,480,1
709,24351404.989,06:45:51.405,30.000,640,480,1
710,24351437.027,06:45:51.437,30.000,640,480,1
711,24351473.024,06:45:51.473,30.000,640,480,1
712,24351505.016,06:45:51.505,30.000,640,480,1
713,24351537.038,06:45:51.537,30.000,640,480,1
714,24351568.975,06:45:51.569,30.000,640,480,1
715,24351600.974,06:45:51.601,30.000,640,480,1
716,24351637.027,06:45:51.637,30.000,640,480,1
717,24351669.080,06:45:51.669,30.000,640,480,1
718,24351700.995,06:45:51.701,30.000,640,480,1
719,24351732.972,06:45:51.733,30.000,640,480,1
720,24351765.017,06:45:51.765,30.000,640,480,1
721,24351801.052,06:45:51.801,30.000,640,480,1
722,24351833.089,06:45:51.833,30.000,640,480,1
723,24351865.011,06:45:51.865,30.000,640,480,1
724,24351896.998,06:45:51.897,30.000,640,480,1
725,24351928.976,06:45:51.929,30.000,640,480,1
726,24351965.025,06:45:51.965,30.000,640,480,1
727,24351997.009,06:45:51.997,30.000,640,480,1
728,24352028.990,06:45:52.029,30.000,640,480,1
729,24352060.975,06:45:52.061,30.000,640,480,1
730,24352093.064,06:45:52.093,30.000,640,480,1
731,24352129.091,06:45:52.129,30.000,640,480,1
732,24352161.108,06:45:52.161,30.000,640,480,1
733,24352193.053,06:45:52.193,30.000,640,480,1
734,24352225.059,06:45:52.225,30.000,640,480,1
735,24352261.022,06:45:52.261,30.000,640,480,1
736,24352293.055,06:45:52.293,30.000,640,480,1
737,24352325.000,06:45:52.325,30.000,640,480,1
738,24352357.051,06:45:52.357,30.000,640,480,1
739,24352389.053,06:45:52.389,30.000,640,480,1
740,24352425.092,06:45:52.425,30.000,640,480,1
741,24352457.039,06:45:52.457,30.000,640,480,1
742,24352489.065,06:45:52.489,30.000,640,480,1
743,24352521.024,06:45:52.521,30.000,640,480,1
744,24352553.020,06:45:52.553,30.000,640,480,1
745,24352589.072,06:45:52.589,30.000,640,480,1
746,24352621.047,06:45:52.621,30.000,640,480,1
747,24352653.003,06:45:52.653,30.000,640,480,1
748,24352685.044,06:45:52.685,30.000,640,480,1
749,24352717.052,06:45:52.717,30.000,640,480,1
750,24352753.061,06:45:52.753,30.000,640,480,1
751,24352785.061,06:45:52.785,30.000,640,480,1
752,24352817.093,06:45:52.817,30.000,640,480,1
753,24352849.051,06:45:52.849,30.000,640,480,1
754,24352880.988,06:45:52.881,30.000,640,480,1
755,24352917.079,06:45:52.917,30.000,640,480,1
756,24352949.041,06:45:52.949,30.000,640,480,1
757,24352980.992,06:45:52.981,30.000,640,480,1
758,24353013.045,06:45:53.013,30.000,640,480,1
759,24353045.020,06:45:53.045,30.000,640,480,1
760,24353081.056,06:45:53.081,30.000,640,480,1
761,24353113.028,06:45:53.113,30.000,640,480,1
762,24353144.959,06:45:53.145,30.000,640,480,1
763,24353176.980,06:45:53.177,30.000,640,480,1
764,24353209.010,06:45:53.209,30.000,640,480,1
765,24353245.091,06:45:53.245,30.000,640,480,1
766,24353276.988,06:45:53.277,30.000,640,480,1
767,24353309.046,06:45:53.309,30.000,640,480,1
768,24353341.046,06:45:53.341,30.000,640,480,1
769,24353372.991,06:45:53.373,30.000,640,480,1
770,24353409.065,06:45:53.409,30.000,640,480,1
771,24353441.051,06:45:53.441,30.000,640,480,1
772,24353472.968,06:45:53.473,30.000,640,480,1
773,24353504.985,06:45:53.505,30.000,640,480,1
774,24353537.053,06:45:53.537,30.000,640,480,1
775,24353573.085,06:45:53.573,30.000,640,480,1
776,24353605.041,06:45:53.605,30.000,640,480,1
777,24353637.029,06:45:53.637,30.000,640,480,1
778,24353668.994,06:45:53.669,30.000,640,480,1
779,24353704.999,06:45:53.705,30.000,640,480,1
780,24353737.027,06:45:53.737,30.000,640,480,1
781,24353769.050,06:45:53.769,30.000,640,480,1
782,24353800.979,06:45:53.801,30.000,640,480,1
783,24353833.023,06:45:53.833,30.000,640,480,1
784,24353869.076,06:45:53.869,30.000,640,480,1
785,24353901.053,06:45:53.901,30.000,640,480,1
786,24353933.071,06:45:53.933,30.000,640,480,1
787,24353965.013,06:45:53.965,30.000,640,480,1
788,24353997.028,06:45:53.997,30.000,640,480,1
789,24354033.059,06:45:54.033,30.000,640,480,1
790,24354065.047,06:45:54.065,30.000,640,480,1
791,24354097.061,06:45:54.097,30.000,640,480,1
792,24354129.007,06:45:54.129,30.000,640,480,1
793,24354161.035,06:45:54.161,30.000,640,480,1
794,24354197.066,06:45:54.197,30.000,640,480,1
795,24354229.038,06:45:54.229,30.000,640,480,1
796,24354261.057,06:45:54.261,30.000,640,480,1
797,24354293.027,06:45:54.293,30.000,640,480,1
798,24354325.024,06:45:54.325,30.000,640,480,1
799,24354361.074,06:45:54.361,30.000,640,480,1
800,24354393.024,06:45:54.393,30.000,640,480,1
801,24354425.023,06:45:54.425,30.000,640,480,1
802,24354456.987,06:45:54.457,30.000,640,480,1
803,24354489.032,06:45:54.489,30.000,640,480,1
804,24354524.991,06:45:54.525,30.000,640,480,1
805,24354557.065,06:45:54.557,30.000,640,480,1
806,24354589.007,06:45:54.589,30.000,640,480,1
807,24354620.978,06:45:54.621,30.000,640,480,1
808,24354652.952,06:45:54.653,30.000,640,480,1
809,24354688.978,06:45:54.689,30.000,640,480,1
810,24354720.982,06:45:54.721,30.000,640,480,1
811,24354753.032,06:45:54.753,30.000,640,480,1
812,24354784.980,06:45:54.785,30.000,640,480,1
813,24354816.979,06:45:54.817,30.000,640,480,1
814,24354853.058,06:45:54.853,30.000,640,480,1
815,24354885.011,06:45:54.885,30.000,640,480,1
816,24354917.003,06:45:54.917,30.000,640,480,1
817,24354948.973,06:45:54.949,30.000,640,480,1
818,24354985.077,06:45:54.985,30.000,640,480,1
819,24355017.084,06:45:55.017,30.000,640,480,1
820,24355049.038,06:45:55.049,30.000,640,480,1
821,24355080.969,06:45:55.081,30.000,640,480,1
822,24355112.972,06:45:55.113,30.000,640,480,1
823,24355149.076,06:45:55.149,30.000,640,480,1
824,24355181.022,06:45:55.181,30.000,640,480,1
825,24355212.979,06:45:55.213,30.000,640,480,1
826,24355245.029,06:45:55.245,30.000,640,480,1
827,24355277.031,06:45:55.277,30.000,640,480,1
828,24355313.066,06:45:55.313,30.000,640,480,1
829,24355345.064,06:45:55.345,30.000,640,480,1
830,24355376.994,06:45:55.377,30.000,640,480,1
831,24355408.941,06:45:55.409,30.000,640,480,1
832,24355440.975,06:45:55.441,30.000,640,480,1
833,24355476.974,06:45:55.477,30.000,640,480,1
834,24355508.984,06:45:55.509,30.000,640,480,1
835,24355540.994,06:45:55.541,30.000,640,480,1
836,24355572.937,06:45:55.573,30.000,640,480,1
837,24355605.025,06:45:55.605,30.000,640,480,1
838,24355641.053,06:45:55.641,30.000,640,480,1
839,24355673.057,06:45:55.673,30.000,640,480,1
840,24355704.937,06:45:55.705,30.000,640,480,1
841,24355737.021,06:45:55.737,30.000,640,480,1
842,24355768.937,06:45:55.769,30.000,640,480,1
843,24355805.062,06:45:55.805,30.000,640,480,1
844,24355837.034,06:45:55.837,30.000,640,480,1
845,24355868.995,06:45:55.869,30.000,640,480,1
846,24355900.987,06:45:55.901,30.000,640,480,1
847,24355933.003,06:45:55.933,30.000,640,480,1
848,24355969.039,06:45:55.969,30.000,640,480,1
849,24356000.968,06:45:56.001,30.000,640,480,1
850,24356032.932,06:45:56.033,30.000,640,480,1
851,24356064.990,06:45:56.065,30.000,640,480,1
852,24356097.028,06:45:56.097,30.000,640,480,1
853,24356133.057,06:45:56.133,30.000,640,480,1
854,24356164.985,06:45:56.165,30.000,640,480,1
855,24356197.008,06:45:56.197,30.000,640,480,1
856,24356228.962,06:45:56.229,30.000,640,480,1
857,24356265.045,06:45:56.265,30.000,640,480,1
858,24356297.018,06:45:56.297,30.000,640,480,1
859,24356329.018,06:45:56.329,30.000,640,480,1
860,24356360.951,06:45:56.361,30.000,640,480,1
861,24356392.970,06:45:56.393,30.000,640,480,1
862,24356429.011,06:45:56.429,30.000,640,480,1
863,24356460.964,06:45:56.461,30.000,640,480,1
864,24356493.058,06:45:56.493,30.000,640,480,1
865,24356524.960,06:45:56.525,30.000,640,480,1
866,24356556.988,06:45:56.557,30.000,640,480,1
867,24356593.067,06:45:56.593,30.000,640,480,1
868,24356624.983,06:45:56.625,30.000,640,480,1
869,24356656.980,06:45:56.657,30.000,640,480,1
870,24356688.928,06:45:56.689,30.000,640,480,1
871,24356720.927,06:45:56.721,30.000,640,480,1
872,24356757.027,06:45:56.757,30.000,640,480,1
873,24356788.960,06:45:56.789,30.000,640,480,1
874,24356821.015,06:45:56.821,30.000,640,480,1
875,24356852.986,06:45:56.853,30.000,640,480,1
876,24356884.966,06:45:56.885,30.000,640,480,1
877,24356921.012,06:45:56.921,30.000,640,480,1
878,24356953.025,06:45:56.953,30.000,640,480,1
879,24356985.024,06:45:56.985,30.000,640,480,1
880,24357016.980,06:45:57.017,30.000,640,480,1
881,24357048.974,06:45:57.049,30.000,640,480,1
882,24357085.056,06:45:57.085,30.000,640,480,1
883,24357116.991,06:45:57.117,30.000,640,480,1
884,24357148.923,06:45:57.149,30.000,640,480,1
885,24357180.927,06:45:57.181,30.000,640,480,1
886,24357212.958,06:45:57.213,30.000,640,480,1
887,24357248.970,06:45:57.249,30.000,640,480,1
888,24357281.089,06:45:57.281,30.000,640,480,1
889,24357312.988,06:45:57.313,30.000,640,480,1
890,24357344.921,06:45:57.345,30.000,640,480,1
891,24357376.970,06:45:57.377,30.000,640,480,1
892,24357412.974,06:45:57.413,30.000,640,480,1
893,24357444.956,06:45:57.445,30.000,640,480,1
894,24357476.920,06:45:57.477,30.000,640,480,1
895,24357508.932,06:45:57.509,30.000,640,480,1
896,24357540.922,06:45:57.541,30.000,640,480,1
897,24357576.965,06:45:57.577,30.000,640,480,1
898,24357608.974,06:45:57.609,30.000,640,480,1
899,24357640.937,06:45:57.641,30.000,640,480,1
900,24357672.919,06:45:57.673,30.000,640,480,1
901,24357708.993,06:45:57.709,30.000,640,480,1
902,24357740.953,06:45:57.741,30.000,640,480,1
903,24357772.965,06:45:57.773,30.000,640,480,1
904,24357804.916,06:45:57.805,30.000,640,480,1
905,24357836.916,06:45:57.837,30.000,640,480,1
906,24357872.951,06:45:57.873,30.000,640,480,1
907,24357904.967,06:45:57.905,30.000,640,480,1
908,24357936.971,06:45:57.937,30.000,640,480,1
909,24357968.913,06:45:57.969,30.000,640,480,1
910,24358000.942,06:45:58.001,30.000,640,480,1
911,24358036.964,06:45:58.037,30.000,640,480,1
912,24358068.988,06:45:58.069,30.000,640,480,1
913,24358100.979,06:45:58.101,30.000,640,480,1
914,24358132.967,06:45:58.133,30.000,640,480,1
915,24358164.953,06:45:58.165,30.000,640,480,1
916,24358201.018,06:45:58.201,30.000,640,480,1
917,24358233.035,06:45:58.233,30.000,640,480,1
918,24358264.984,06:45:58.265,30.000,640,480,1
919,24358296.916,06:45:58.297,30.000,640,480,1
920,24358328.956,06:45:58.329,30.000,640,480,1
921,24358364.973,06:45:58.365,30.000,640,480,1
922,24358396.954,06:45:58.397,30.000,640,480,1
923,24358428.915,06:45:58.429,30.000,640,480,1
924,24358461.002,06:45:58.461,30.000,640,480,1
925,24358492.991,06:45:58.493,30.000,640,480,1
926,24358529.007,06:45:58.529,30.000,640,480,1
927,24358560.994,06:45:58.561,30.000,640,480,1
928,24358592.983,06:45:58.593,30.000,640,480,1
929,24358624.921,06:45:58.625,30.000,640,480,1
930,24358656.925,06:45:58.657,30.000,640,480,1
931,24358693.048,06:45:58.693,30.000,640,480,1
932,24358724.986,06:45:58.725,30.000,640,480,1
933,24358756.930,06:45:58.757,30.000,640,480,1
934,24358788.987,06:45:58.789,30.000,640,480,1
935,24358820.993,06:45:58.821,30.000,640,480,1
936,24358857.047,06:45:58.857,30.000,640,480,1
937,24358888.997,06:45:58.889,30.000,640,480,1
938,24358920.937,06:45:58.921,30.000,640,480,1
939,24358952.991,06:45:58.953,30.000,640,480,1
940,24358984.941,06:45:58.985,30.000,640,480,1
941,24359020.961,06:45:59.021,30.000,640,480,1
942,24359052.944,06:45:59.053,30.000,640,480,1
943,24359084.975,06:45:59.085,30.000,640,480,1
944,24359117.004,06:45:59.117,30.000,640,480,1
945,24359153.008,06:45:59.153,30.000,640,480,1
946,24359184.941,06:45:59.185,30.000,640,480,1
947,24359216.950,06:45:59.217,30.000,640,480,1
948,24359248.949,06:45:59.249,30.000,640,480,1
949,24359280.974,06:45:59.281,30.000,640,480,1
950,24359316.951,06:45:59.317,30.000,640,480,1
951,24359348.982,06:45:59.349,30.000,640,480,1
952,24359380.979,06:45:59.381,30.000,640,480,1
953,24359412.973,06:45:59.413,30.000,640,480,1
954,24359444.973,06:45:59.445,30.000,640,480,1
955,24359481.044,06:45:59.481,30.000,640,480,1
956,24359513.013,06:45:59.513,30.000,640,480,1
957,24359545.041,06:45:59.545,30.000,640,480,1
958,24359576.957,06:45:59.577,30.000,640,480,1
959,24359608.927,06:45:59.609,30.000,640,480,1
960,24359645.066,06:45:59.645,30.000,640,480,1
961,24359676.931,06:45:59.677,30.000,640,480,1
962,24359708.971,06:45:59.709,30.000,640,480,1
963,24359740.905,06:45:59.741,30.000,640,480,1
964,24359772.944,06:45:59.773,30.000,640,480,1
965,24359808.990,06:45:59.809,30.000,640,480,1
966,24359840.963,06:45:59.841,30.000,640,480,1
967,24359872.902,06:45:59.873,30.000,640,480,1
968,24359904.985,06:45:59.905,30.000,640,480,1
969,24359936.930,06:45:59.937,30.000,640,480,1
970,24359973.033,06:45:59.973,30.000,640,480,1
971,24360004.947,06:46:00.005,30.000,640,480,1
972,24360036.929,06:46:00.037,30.000,640,480,1
973,24360068.923,06:46:00.069,30.000,640,480,1
974,24360100.925,06:46:00.101,30.000,640,480,1
975,24360136.962,06:46:00.137,30.000,640,480,1
976,24360168.973,06:46:00.169,30.000,640,480,1
977,24360200.896,06:46:00.201,30.000,640,480,1
978,24360232.921,06:46:00.233,30.000,640,480,1
979,24360264.954,06:46:00.265,30.000,640,480,1
980,24360300.992,06:46:00.301,30.000,640,480,1
981,24360332.949,06:46:00.333,30.000,640,480,1
982,24360364.893,06:46:00.365,30.000,640,480,1
983,24360396.939,06:46:00.397,30.000,640,480,1
984,24360432.965,06:46:00.433,30.000,640,480,1
985,24360464.966,06:46:00.465,30.000,640,480,1
986,24360496.960,06:46:00.497,30.000,640,480,1
987,24360528.949,06:46:00.529,30.000,640,480,1
988,24360560.896,06:46:00.561,30.000,640,480,1
989,24360597.031,06:46:00.597,30.000,640,480,1
990,24360628.928,06:46:00.629,30.000,640,480,1
991,24360660.966,06:46:00.661,30.000,640,480,1
992,24360692.907,06:46:00.693,30.000,640,480,1
993,24360724.917,06:46:00.725,30.000,640,480,1
994,24360760.965,06:46:00.761,30.000,640,480,1
995,24360793.026,06:46:00.793,30.000,640,480,1
996,24360825.019,06:46:00.825,30.000,640,480,1
997,24360856.943,06:46:00.857,30.000,640,480,1
998,24360888.905,06:46:00.889,30.000,640,480,1
999,24360924.954,06:46:00.925,30.000,640,480,1
1000,24360956.946,06:46:00.957,30.000,640,480,1
1001,24360988.951,06:46:00.989,30.000,640,480,1
1002,24361020.911,06:46:01.021,30.000,640,480,1
1003,24361052.909,06:46:01.053,30.000,640,480,1
1004,24361088.929,06:46:01.089,30.000,640,480,1
1005,24361121.012,06:46:01.121,30.000,640,480,1
1006,24361152.915,06:46:01.153,30.000,640,480,1
1007,24361184.893,06:46:01.185,30.000,640,480,1
1008,24361216.943,06:46:01.217,30.000,640,480,1
1009,24361252.949,06:46:01.253,30.000,640,480,1
1010,24361284.971,06:46:01.285,30.000,640,480,1
1011,24361316.886,06:46:01.317,30.000,640,480,1
1012,24361348.983,06:46:01.349,30.000,640,480,1
1013,24361380.897,06:46:01.381,30.000,640,480,1
1014,24361416.943,06:46:01.417,30.000,640,480,1
1015,24361448.923,06:46:01.449,30.000,640,480,1
1016,24361480.971,06:46:01.481,30.000,640,480,1
1017,24361512.924,06:46:01.513,30.000,640,480,1
1018,24361544.889,06:46:01.545,30.000,640,480,1
1019,24361580.955,06:46:01.581,30.000,640,480,1
1020,24361612.996,06:46:01.613,30.000,640,480,1
1021,24361644.883,06:46:01.645,30.000,640,480,1
1022,24361676.923,06:46:01.677,30.000,640,480,1
1023,24361708.916,06:46:01.709,30.000,640,480,1
1024,24361744.995,06:46:01.745,30.000,640,480,1
1025,24361776.954,06:46:01.777,30.000,640,480,1
1026,24361808.945,06:46:01.809,30.000,640,480,1
1027,24361840.890,06:46:01.841,30.000,640,480,1
1028,24361876.970,06:46:01.877,30.000,640,480,1
1029,24361908.928,06:46:01.909,30.000,640,480,1
1030,24361940.935,06:46:01.941,30.000,640,480,1
1031,24361972.899,06:46:01.973,30.000,640,480,1
1032,24362004.887,06:46:02.005,30.000,640,480,1
1033,24362040.918,06:46:02.041,30.000,640,480,1
1034,24362072.940,06:46:02.073,30.000,640,480,1
1035,24362104.979,06:46:02.105,30.000,640,480,1
1036,24362136.904,06:46:02.137,30.000,640,480,1
1037,24362168.962,06:46:02.169,30.000,640,480,1
1038,24362204.966,06:46:02.205,30.000,640,480,1
1039,24362236.979,06:46:02.237,30.000,640,480,1
1040,24362268.942,06:46:02.269,30.000,640,480,1
1041,24362300.909,06:46:02.301,30.000,640,480,1
1042,24362332.963,06:46:02.333,30.000,640,480,1
1043,24362368.994,06:46:02.369,30.000,640,480,1
1044,24362400.971,06:46:02.401,30.000,640,480,1
1045,24362432.942,06:46:02.433,30.000,640,480,1
1046,24362464.933,06:46:02.465,30.000,640,480,1
1047,24362496.956,06:46:02.497,30.000,640,480,1
1048,24362532.909,06:46:02.533,30.000,640,480,1
1049,24362564.953,06:46:02.565,30.000,640,480,1
1050,24362596.873,06:46:02.597,30.000,640,480,1
1051,24362628.898,06:46:02.629,30.000,640,480,1
1052,24362660.898,06:46:02.661,30.000,640,480,1
1053,24362696.945,06:46:02.697,30.000,640,480,1
1054,24362728.916,06:46:02.729,30.000,640,480,1
1055,24362760.936,06:46:02.761,30.000,640,480,1
1056,24362792.909,06:46:02.793,30.000,640,480,1
1057,24362824.886,06:46:02.825,30.000,640,480,1
1058,24362860.969,06:46:02.861,30.000,640,480,1
1059,24362892.945,06:46:02.893,30.000,640,480,1
1060,24362924.967,06:46:02.925,30.000,640,480,1
1061,24362956.927,06:46:02.957,30.000,640,480,1
1062,24362988.957,06:46:02.989,30.000,640,480,1
1063,24363024.924,06:46:03.025,30.000,640,480,1
1064,24363056.953,06:46:03.057,30.000,640,480,1
1065,24363088.883,06:46:03.089,30.000,640,480,1
1066,24363120.869,06:46:03.121,30.000,640,480,1
1067,24363152.960,06:46:03.153,30.000,640,480,1
1068,24363188.955,06:46:03.189,30.000,640,480,1
